name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Brandon Austin,0,0,0,0,0.0,558,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,8679,2,1,0.0,0,563,1095,532,40,False,0,Wolves,Spurs,GK,0
Tom Davies,0,0,6,0,1.4,154,167,1,0,1.3,11.8,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,11301,1,1,0.0,1,-195,494,689,53,False,1,Man Utd,Everton,MID,0
Lucas Torreira,0,0,18,0,11.8,19,161,3,0,3.0,15.6,2019-12-15T16:30:00Z,80,0,0,0,0,17,0,86569,3,0,3.0,2,-804,2045,2849,47,True,0,Man City,Arsenal,MID,0
Danny Ings,0,0,4,0,11.7,313,169,1,0,2.7,4.8,2019-12-14T17:30:00Z,90,0,0,0,0,17,0,891477,1,0,10.0,2,147133,181559,34426,64,True,0,West Ham,Southampton,FWD,0
Ibrahim Amadou,0,0,0,0,0.0,507,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,7684,1,1,0.0,0,-94,275,369,45,False,0,Leicester,Norwich,MID,0
Willy Caballero,0,0,0,0,0.0,112,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,14927,1,0,0.0,0,-151,82,233,48,True,0,Bournemouth,Chelsea,GK,0
Kevin Long,0,0,0,0,0.0,88,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,8240,0,1,0.0,0,-417,17,434,43,True,0,Newcastle,Burnley,DEF,0
Harry Lewis,0,0,0,0,0.0,548,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,7675,1,0,0.0,0,306,559,253,40,True,0,West Ham,Southampton,GK,0
Adam Smith,0,0,0,0,0.0,63,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,47533,1,0,0.0,0,-9376,66,9442,43,False,0,Chelsea,Bournemouth,DEF,0
Karl Darlow,0,0,0,0,0.0,263,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,8752,0,1,0.0,0,-81,75,156,44,False,0,Burnley,Newcastle,GK,0
Keinan Davis,0,0,0,0,0.0,34,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,18150,0,2,0.0,0,877,1712,835,43,False,0,Sheffield Utd,Aston Villa,MID,0
Marcus Rashford,0,0,1,0,16.3,233,167,1,0,6.9,12.8,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,1825049,1,1,40.0,2,410968,426190,15222,90,True,0,Everton,Man Utd,FWD,0
Matt Ritchie,0,0,0,0,0.0,251,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,10610,0,1,0.0,0,-226,19,245,53,False,0,Burnley,Newcastle,DEF,0
Cheikhou Kouyaté,0,0,4,0,0.8,139,164,1,0,0.8,5.6,2019-12-16T19:45:00Z,66,0,0,0,0,17,0,12731,1,1,2.0,2,93,692,599,49,True,0,Brighton,Crystal Palace,MID,0
Alfie Whiteman,0,0,0,0,0.0,543,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,32022,2,1,0.0,0,623,1886,1263,40,False,0,Wolves,Spurs,GK,0
Sergio Romero,0,0,0,0,0.0,236,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,12643,1,1,0.0,0,-160,61,221,48,True,0,Everton,Man Utd,GK,0
Akin Famewo,0,0,0,0,0.0,552,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,4845,1,1,0.0,0,2,308,306,40,False,0,Leicester,Norwich,DEF,0
Dimitri Foulquier,0,0,0,0,0.0,542,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,14750,0,2,0.0,0,187,1006,819,40,False,0,Liverpool,Watford,DEF,0
Jack Colback,0,0,0,0,0.0,482,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,10381,0,1,0.0,0,-255,147,402,44,False,0,Burnley,Newcastle,MID,0
Simon Francis,0,1,28,1,0.0,62,163,0,0,4.4,23.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,1440,1,0,20.0,7,76,150,74,44,False,0,Chelsea,Bournemouth,DEF,0
Adam Idah,0,0,0,0,0.0,538,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,7223,1,1,0.0,0,-121,306,427,44,False,0,Leicester,Norwich,FWD,0
Granit Xhaka,0,0,0,0,0.0,18,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,44852,3,0,0.0,0,-1805,212,2017,51,True,0,Man City,Arsenal,MID,0
Anthony Gordon,0,0,0,0,0.0,561,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,1539,1,1,0.0,0,-1,249,250,45,False,0,Man Utd,Everton,FWD,0
Christian Benteke,0,0,-1,0,18.5,129,164,1,0,10.6,12.2,2019-12-16T19:45:00Z,90,0,0,0,0,17,0,40572,1,1,75.0,1,-595,492,1087,57,True,1,Brighton,Crystal Palace,FWD,0
Alex McCarthy,0,0,15,0,0.0,318,169,1,0,2.7,27.0,2019-12-14T17:30:00Z,90,0,0,0,0,17,3,43867,1,0,0.0,3,1959,3695,1736,43,True,0,West Ham,Southampton,GK,0
James Garner,0,0,0,0,0.0,250,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,15942,1,1,0.0,0,-363,168,531,44,True,0,Everton,Man Utd,MID,0
Leon Balogun,0,0,0,0,0.0,40,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,3964,1,1,0.0,0,-41,45,86,44,False,0,Crystal Palace,Brighton,DEF,0
César Azpilicueta,0,0,26,0,55.8,105,163,1,0,12.2,40.6,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,365527,1,0,26.0,2,-6745,6739,13484,58,True,0,Bournemouth,Chelsea,DEF,0
Rui Patrício,0,0,15,0,0.0,411,170,2,0,2.6,25.6,2019-12-15T14:00:00Z,90,0,0,0,0,17,3,819791,2,1,0.0,2,-32611,8942,41553,52,True,0,Spurs,Wolves,GK,0
Aaron Lennon,0,0,0,0,0.0,430,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,6660,0,1,0.0,0,-29,164,193,47,True,0,Newcastle,Burnley,MID,0
Angelo Ogbonna,0,0,21,1,0.6,377,169,0,0,3.1,10.2,2019-12-14T17:30:00Z,90,0,0,0,0,17,0,47843,1,0,20.0,6,14030,15877,1847,45,False,0,Southampton,West Ham,DEF,0
Kiko Femenía,0,0,22,0,1.7,357,166,2,0,2.5,22.8,2019-12-14T12:30:00Z,90,0,0,0,0,17,0,26615,0,2,0.0,1,4147,5297,1150,42,False,0,Liverpool,Watford,DEF,0
Jed Steer,0,0,0,0,0.0,429,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,7349,0,2,0.0,0,-148,51,199,44,False,0,Sheffield Utd,Aston Villa,GK,0
Jamaal Lascelles,0,0,0,0,0.0,258,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,212656,0,1,0.0,0,-19367,237,19604,43,False,0,Burnley,Newcastle,DEF,0
Davide Zappacosta,0,0,0,0,0.0,109,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,12184,1,0,0.0,0,-119,33,152,43,True,0,Bournemouth,Chelsea,DEF,0
Víctor Camarasa,0,0,0,0,0.0,510,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,13726,1,1,0.0,0,-298,160,458,46,True,0,Brighton,Crystal Palace,MID,0
Johann Berg Gudmundsson,0,0,0,0,0.0,96,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,32091,0,1,0.0,0,-526,23,549,59,True,0,Newcastle,Burnley,MID,0
Jonathan Kodjia,0,0,3,0,0.6,26,168,1,0,0.1,0.2,2019-12-14T15:00:00Z,21,0,0,0,0,17,0,6476,0,2,0.0,1,-145,82,227,54,False,0,Sheffield Utd,Aston Villa,FWD,0
